iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2021-09-27,15189.0,22.0,7.0,130.0,0.0,0.0,196357.008,284.407,90.493,1680.585,0.0,0.0,1.27,,,,,,,,,,,,,187.0,2.417,0.0374,26.7,tests performed,,,,,,201.0,,,,,2598.0,44.0,0.057,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-09-28,15192.0,3.0,7.429,130.0,0.0,0.0,196395.791,38.783,96.033,1680.585,0.0,0.0,1.28,,,,,,,,,,,,,190.0,2.456,0.0391,25.6,tests performed,,,,,,183.0,,,,,2366.0,39.0,0.05,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-09-29,15209.0,17.0,8.0,130.0,0.0,0.0,196615.56,219.769,103.421,1680.585,0.0,0.0,1.28,,,,,,,,,,,,,193.0,2.495,0.0415,24.1,tests performed,,,,,,165.0,,,,,2133.0,33.0,0.043,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-09-30,15222.0,13.0,9.429,130.0,0.0,0.0,196783.618,168.059,121.889,1680.585,0.0,0.0,1.28,,,,,,,,,,,,,196.0,2.534,0.0481,20.8,tests performed,,,,,,147.0,,,,,1900.0,27.0,0.035,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-01,15222.0,0.0,7.857,130.0,0.0,0.0,196783.618,0.0,101.574,1680.585,0.0,0.0,1.28,,,,,,,,,,,,,199.0,2.573,0.0395,25.3,tests performed,,,,,,130.0,,,,,1681.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-02,15222.0,0.0,7.857,130.0,0.0,0.0,196783.618,0.0,101.574,1680.585,0.0,0.0,1.29,,,,,,,,,,,,,202.0,2.611,0.0389,25.7,tests performed,,,,,,112.0,,,,,1448.0,16.0,0.021,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-03,15222.0,0.0,7.857,130.0,0.0,0.0,196783.618,0.0,101.574,1680.585,0.0,0.0,1.3,,,,,,,,,,,,,205.0,2.65,0.0383,26.1,tests performed,102692.0,54383.0,48309.0,,,94.0,132.76,70.3,62.45,,1215.0,10.0,0.013,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-04,15267.0,45.0,11.143,130.0,0.0,0.0,197365.359,581.741,144.05,1680.585,0.0,0.0,1.31,,,,,,,,,215733.0,,2788.906,,205.0,2.65,0.0544,18.4,tests performed,,,,,,90.0,,,,,1163.0,12.0,0.016,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-05,15271.0,4.0,11.286,130.0,0.0,0.0,197417.07,51.71,145.897,1680.585,0.0,0.0,1.3,,,,,,,,,,,,,207.0,2.676,0.0545,18.3,tests performed,,,,,,86.0,,,,,1112.0,14.0,0.018,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-06,15284.0,13.0,10.714,130.0,0.0,0.0,197585.128,168.059,138.51,1680.585,0.0,0.0,1.28,,,,,,,,,,,,,210.0,2.715,0.051,19.6,tests performed,,,,,,82.0,,,,,1060.0,15.0,0.019,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-07,15288.0,4.0,9.429,130.0,0.0,0.0,197636.838,51.71,121.889,1680.585,0.0,0.0,1.27,,,,,,,,,,,,,212.0,2.741,0.0445,22.5,tests performed,,,,,,78.0,,,,,1008.0,17.0,0.022,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-08,15291.0,3.0,9.857,130.0,0.0,0.0,197675.621,38.783,127.429,1680.585,0.0,0.0,1.26,,,,,,,,,,,,,215.0,2.779,0.0458,21.8,tests performed,,,,,,74.0,,,,,957.0,19.0,0.025,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-09,15291.0,0.0,9.857,130.0,0.0,0.0,197675.621,0.0,127.429,1680.585,0.0,0.0,1.26,,,,,,,,,,,,,217.0,2.805,0.0454,22.0,tests performed,,,,,,70.0,,,,,905.0,20.0,0.026,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-10,15291.0,0.0,9.857,130.0,0.0,0.0,197675.621,0.0,127.429,1680.585,0.0,0.0,1.26,,,,,,,,,,,,,219.0,2.831,0.045,22.2,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-11,15307.0,16.0,5.714,130.0,0.0,0.0,197882.462,206.841,73.872,1680.585,0.0,0.0,1.26,,,,,,,,,217286.0,,2808.982,,222.0,2.87,0.0257,38.9,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-12,15307.0,0.0,5.143,130.0,0.0,0.0,197882.462,0.0,66.485,1680.585,0.0,0.0,1.27,,,,,,,,,,,,,218.0,2.818,0.0236,42.4,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-13,15314.0,7.0,4.286,130.0,0.0,0.0,197972.956,90.493,55.404,1680.585,0.0,0.0,1.28,,,,,,,,,,,,,213.0,2.754,0.0201,49.7,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-14,15326.0,12.0,5.429,130.0,0.0,0.0,198128.086,155.131,70.178,1680.585,0.0,0.0,1.3,,,,,,,,,,,,,209.0,2.702,0.026,38.5,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-15,15338.0,12.0,6.714,130.0,0.0,0.0,198283.217,155.131,86.799,1680.585,0.0,0.0,1.31,,,,,,,,,,,,,204.0,2.637,0.0329,30.4,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-16,15338.0,0.0,6.714,130.0,0.0,0.0,198283.217,0.0,86.799,1680.585,0.0,0.0,1.33,,,,,,,,,,,,,200.0,2.586,0.0336,29.8,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-17,15338.0,0.0,6.714,130.0,0.0,0.0,198283.217,0.0,86.799,1680.585,0.0,0.0,1.34,,,,,,,,,,,,,196.0,2.534,0.0343,29.2,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-18,15367.0,29.0,8.571,130.0,0.0,0.0,198658.117,374.9,110.808,1680.585,0.0,0.0,1.35,,,,,,,,,218626.0,,2826.305,,191.0,2.469,0.0449,22.3,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-19,15369.0,2.0,8.857,130.0,0.0,0.0,198683.972,25.855,114.501,1680.585,0.0,0.0,1.36,,,,,,,,,,,,,202.0,2.611,0.0438,22.8,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-20,15382.0,13.0,9.714,130.0,0.0,0.0,198852.031,168.059,125.582,1680.585,0.0,0.0,1.37,,,,,,,,,,,,,212.0,2.741,0.0458,21.8,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-21,15382.0,0.0,8.0,130.0,0.0,0.0,198852.031,0.0,103.421,1680.585,0.0,0.0,1.38,,,,,,,,,,,,,223.0,2.883,0.0359,27.9,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-22,15404.0,22.0,9.429,130.0,0.0,0.0,199136.438,284.407,121.889,1680.585,0.0,0.0,1.41,,,,,,,,,,,,,233.0,3.012,0.0405,24.7,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-23,15404.0,0.0,9.429,130.0,0.0,0.0,199136.438,0.0,121.889,1680.585,0.0,0.0,1.42,,,,,,,,,,,,,244.0,3.154,0.0386,25.9,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-24,15404.0,0.0,9.429,130.0,0.0,0.0,199136.438,0.0,121.889,1680.585,0.0,0.0,1.44,,,,,,,,,,,,,254.0,3.284,0.0371,26.9,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-25,15425.0,21.0,8.286,130.0,0.0,0.0,199407.917,271.479,107.114,1680.585,0.0,0.0,1.45,,,,,,,,,220478.0,,2850.247,,265.0,3.426,0.0313,32.0,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,49.07,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-26,15425.0,0.0,8.0,130.0,0.0,0.0,199407.917,0.0,103.421,1680.585,0.0,0.0,1.47,,,,,,,,,,,,,256.0,3.309,0.0312,32.0,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-27,15462.0,37.0,11.429,130.0,0.0,0.0,199886.237,478.32,147.744,1680.585,0.0,0.0,1.49,,,,,,,,,,,,,247.0,3.193,0.0463,21.6,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-28,15505.0,43.0,17.571,130.0,0.0,0.0,200442.123,555.886,227.156,1680.585,0.0,0.0,1.51,,,,,,,,,,,,,238.0,3.077,0.0738,13.5,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-29,15516.0,11.0,16.0,130.0,0.0,0.0,200584.327,142.203,206.841,1680.585,0.0,0.0,1.5,,,,,,,,,,,,,229.0,2.96,0.0699,14.3,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-30,15516.0,0.0,16.0,130.0,0.0,0.0,200584.327,0.0,206.841,1680.585,0.0,0.0,1.51,,,,,,,,,,,,,220.0,2.844,0.0727,13.8,tests performed,,,,,,66.0,,,,,853.0,22.0,0.028,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-10-31,15516.0,0.0,16.0,130.0,0.0,0.0,200584.327,0.0,206.841,1680.585,0.0,0.0,1.51,,,,,,,,,,,,,211.0,2.728,0.0758,13.2,tests performed,104534.0,54999.0,49535.0,,,66.0,135.14,71.1,64.04,,853.0,22.0,0.028,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-01,15516.0,0.0,13.0,130.0,0.0,0.0,200584.327,0.0,168.059,1680.585,0.0,0.0,1.52,,,,,,,,,,,,,202.0,2.611,0.0644,15.5,tests performed,,,,,,64.0,,,,,827.0,23.0,0.03,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-02,15516.0,0.0,13.0,130.0,0.0,0.0,200584.327,0.0,168.059,1680.585,0.0,0.0,1.54,,,,,,,,,222097.0,,2871.177,,202.0,2.611,0.0644,15.5,tests performed,,,,,,62.0,,,,,802.0,25.0,0.032,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-03,15572.0,56.0,15.714,130.0,0.0,0.0,201308.271,723.944,203.148,1680.585,0.0,0.0,1.58,,,,,,,,,,,,,216.0,2.792,0.0727,13.7,tests performed,,,,,,61.0,,,,,789.0,26.0,0.034,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-04,15618.0,46.0,16.143,130.0,0.0,0.0,201902.94,594.669,208.688,1680.585,0.0,0.0,1.59,,,,,,,,,,,,,229.0,2.96,0.0705,14.2,tests performed,,,,,,59.0,,,,,763.0,27.0,0.035,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-05,15618.0,0.0,14.571,130.0,0.0,0.0,201902.94,0.0,188.373,1680.585,0.0,0.0,1.59,,,,,,,,,,,,,242.0,3.128,0.0602,16.6,tests performed,,,,,,57.0,,,,,737.0,29.0,0.037,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-06,15618.0,0.0,14.571,130.0,0.0,0.0,201902.94,0.0,188.373,1680.585,0.0,0.0,1.6,,,,,,,,,,,,,255.0,3.297,0.0571,17.5,tests performed,,,,,,56.0,,,,,724.0,30.0,0.039,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-07,15618.0,0.0,14.571,130.0,0.0,0.0,201902.94,0.0,188.373,1680.585,0.0,0.0,1.61,,,,,,,,,,,,,268.0,3.465,0.0544,18.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-08,15705.0,87.0,27.0,130.0,0.0,0.0,203027.639,1124.699,349.045,1680.585,0.0,0.0,1.63,,,,,,,,,223865.0,,2894.033,,281.0,3.633,0.0961,10.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,40.74,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-09,15717.0,12.0,28.714,130.0,0.0,0.0,203182.77,155.131,371.206,1680.585,0.0,0.0,1.62,,,,,,,,,,,,,287.0,3.71,0.1,10.0,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-10,15744.0,27.0,24.571,130.0,0.0,0.0,203531.815,349.045,317.649,1680.585,0.0,0.0,1.62,,,,,,,,,,,,,280.0,3.62,0.0878,11.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-11,15744.0,0.0,18.0,130.0,0.0,0.0,203531.815,0.0,232.696,1680.585,0.0,0.0,1.62,,,,,,,,,,,,,273.0,3.529,0.0659,15.2,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-12,15819.0,75.0,28.714,130.0,0.0,0.0,204501.383,969.568,371.206,1680.585,0.0,0.0,1.64,,,,,,,,,,,,,265.0,3.426,0.1084,9.2,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-13,15819.0,0.0,28.714,130.0,0.0,0.0,204501.383,0.0,371.206,1680.585,0.0,0.0,1.64,,,,,,,,,,,,,258.0,3.335,0.1113,9.0,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-14,15819.0,0.0,28.714,130.0,0.0,0.0,204501.383,0.0,371.206,1680.585,0.0,0.0,1.65,,,,,,,,,,,,,251.0,3.245,0.1144,8.7,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-15,15907.0,88.0,28.857,130.0,0.0,0.0,205639.01,1137.627,373.053,1680.585,0.0,0.0,1.65,,,,,,,,,225568.0,,2916.048,,243.0,3.141,0.1188,8.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,46.3,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-16,15929.0,22.0,30.286,130.0,0.0,0.0,205923.417,284.407,391.521,1680.585,0.0,0.0,1.65,,,,,,,,,,,,,263.0,3.4,0.1152,8.7,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-17,15972.0,43.0,32.571,130.0,0.0,0.0,206479.303,555.886,421.07,1680.585,0.0,0.0,1.66,,,,,,,,,,,,,282.0,3.646,0.1155,8.7,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-18,16035.0,63.0,41.571,130.0,0.0,0.0,207293.74,814.438,537.418,1680.585,0.0,0.0,1.67,,,,,,,,,,,,,302.0,3.904,0.1377,7.3,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-19,16086.0,51.0,38.143,130.0,0.0,0.0,207953.047,659.307,493.095,1680.585,0.0,0.0,1.68,,,,,,,,,,,,,322.0,4.163,0.1185,8.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-20,16086.0,0.0,38.143,130.0,0.0,0.0,207953.047,0.0,493.095,1680.585,0.0,0.0,1.69,,,,,,,,,,,,,341.0,4.408,0.1119,8.9,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-21,16086.0,0.0,38.143,130.0,0.0,0.0,207953.047,0.0,493.095,1680.585,0.0,0.0,1.7,,,,,,,,,,,,,361.0,4.667,0.1057,9.5,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-22,16299.0,213.0,56.0,130.0,0.0,0.0,210706.622,2753.574,723.944,1680.585,0.0,0.0,1.72,,,,,,,,,228231.0,,2950.474,,380.0,4.912,0.1474,6.8,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-23,16342.0,43.0,59.0,130.0,0.0,0.0,211262.507,555.886,762.727,1680.585,0.0,0.0,1.71,,,,,,,,,,,,,415.0,5.365,0.1422,7.0,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-24,16426.0,84.0,64.857,131.0,1.0,0.143,212348.424,1085.917,838.446,1693.513,12.928,1.847,1.7,,,,,,,,,,,,,450.0,5.817,0.1441,6.9,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-25,16566.0,140.0,75.857,131.0,0.0,0.143,214158.285,1809.861,980.649,1693.513,0.0,1.847,1.7,,,,,,,,,,,,,484.0,6.257,0.1567,6.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-26,16712.0,146.0,89.429,131.0,0.0,0.143,216045.712,1887.427,1156.095,1693.513,0.0,1.847,1.7,,,,,,,,,,,,,519.0,6.709,0.1723,5.8,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-27,16712.0,0.0,89.429,131.0,0.0,0.143,216045.712,0.0,1156.095,1693.513,0.0,1.847,1.69,,,,,,,,,,,,,554.0,7.162,0.1614,6.2,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-28,16712.0,0.0,89.429,131.0,0.0,0.143,216045.712,0.0,1156.095,1693.513,0.0,1.847,1.69,,,,,,,,,,,,,588.0,7.601,0.1521,6.6,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-29,16712.0,0.0,59.0,131.0,0.0,0.143,216045.712,0.0,762.727,1693.513,0.0,1.847,1.69,,,,,,,,,232591.0,,3006.839,,623.0,8.054,0.0947,10.6,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,51.85,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-11-30,17115.0,403.0,110.429,131.0,0.0,0.143,221255.527,5209.815,1427.574,1693.513,0.0,1.847,1.71,,,,,,,,,,,,,672.0,8.687,0.1643,6.1,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-01,17426.0,311.0,142.857,131.0,0.0,0.0,225276.004,4020.477,1846.797,1693.513,0.0,0.0,1.69,,,,,,,,,,,,,721.0,9.321,0.1981,5.0,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-02,17658.0,232.0,156.0,132.0,1.0,0.143,228275.202,2999.198,2016.702,1706.441,12.928,1.847,1.66,,,,,,,,,,,,,771.0,9.967,0.2023,4.9,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-03,18010.0,352.0,185.429,132.0,0.0,0.143,232825.71,4550.508,2397.143,1706.441,0.0,1.847,1.64,,,,,,,,,,,,,820.0,10.601,0.2261,4.4,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-04,18010.0,0.0,185.429,132.0,0.0,0.143,232825.71,0.0,2397.143,1706.441,0.0,1.847,1.61,,,,,,,,,,,,,869.0,11.234,0.2134,4.7,tests performed,,,,,,54.0,,,,,698.0,31.0,0.04,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-05,18010.0,0.0,185.429,132.0,0.0,0.143,232825.71,0.0,2397.143,1706.441,0.0,1.847,1.58,,,,,,,,,,,,,918.0,11.868,0.202,5.0,tests performed,106428.0,56095.0,50333.0,,,54.0,137.59,72.52,65.07,,698.0,31.0,0.04,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-06,18631.0,621.0,274.143,133.0,1.0,0.286,240853.737,8028.027,3544.004,1719.368,12.928,3.694,1.55,,,,,,,,,239363.0,,3094.384,,967.0,12.501,0.2835,3.5,tests performed,,,,,,236.0,,,,,3051.0,38.0,0.049,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-07,18815.0,184.0,242.857,133.0,0.0,0.286,243232.412,2378.675,3139.555,1719.368,0.0,3.694,1.52,,,,,,,,,,,,,998.0,12.902,0.2433,4.1,tests performed,,,,,,417.0,,,,,5391.0,44.0,0.057,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
